dteday,weekday
2011-07-01,5
2011-07-01,5
2011-07-01,5
2011-07-01,5
2011-07-01,5
2011-07-01,5
2011-07-01,5
2011-07-01,5
2011-07-01,5
2011-07-01,5
2011-07-01,5
2011-07-01,5
2011-07-01,5
2011-07-02,6
2011-07-02,6
2011-07-02,6
2011-07-02,6
2011-07-02,6
2011-07-02,6
2011-07-02,6
2011-07-02,6
2011-07-02,6
2011-07-02,6
2011-07-02,6
2011-07-02,6
2011-07-02,6
2011-07-02,6
2011-07-02,6
2011-07-02,6
2011-07-02,6
2011-07-02,6
2011-07-02,6
2011-07-02,6
2011-07-02,6
2011-07-02,6
2011-07-02,6
2011-07-02,6
2011-07-03,0
2011-07-03,0
2011-07-03,0
2011-07-03,0
2011-07-03,0
2011-07-03,0
2011-07-03,0
2011-07-03,0
2011-07-03,0
2011-07-03,0
2011-07-03,0
2011-07-03,0
2011-07-03,0
2011-07-03,0
2011-07-03,0
2011-07-03,0
2011-07-03,0
2011-07-03,0
2011-07-03,0
2011-07-03,0
2011-07-03,0
2011-07-03,0
2011-07-03,0
2011-07-03,0
2011-07-04,1
2011-07-04,1
2011-07-04,1
2011-07-04,1
2011-07-04,1
2011-07-04,1
2011-07-04,1
2011-07-04,1
2011-07-04,1
2011-07-04,1
2011-07-04,1
2011-07-04,1
2011-07-04,1
2011-07-04,1
2011-07-04,1
2011-07-04,1
2011-07-04,1
2011-07-04,1
2011-07-04,1
2011-07-04,1
2011-07-04,1
2011-07-04,1
2011-07-04,1
2011-07-04,1
2011-07-05,2
2011-07-05,2
2011-07-05,2
2011-07-05,2
2011-07-05,2
2011-07-05,2
2011-07-05,2
2011-07-05,2
2011-07-05,2
2011-07-05,2
2011-07-05,2
2011-07-05,2
2011-07-05,2
2011-07-05,2
2011-07-05,2
2011-07-05,2
2011-07-05,2
2011-07-05,2
2011-07-05,2
2011-07-05,2
2011-07-05,2
2011-07-05,2
2011-07-05,2
2011-07-05,2
2011-07-06,3
2011-07-06,3
2011-07-06,3
2011-07-06,3
2011-07-06,3
2011-07-06,3
2011-07-06,3
2011-07-06,3
2011-07-06,3
2011-07-06,3
2011-07-06,3
2011-07-06,3
2011-07-06,3
2011-07-06,3
2011-07-06,3
2011-07-06,3
2011-07-06,3
2011-07-06,3
2011-07-06,3
2011-07-06,3
2011-07-06,3
2011-07-06,3
2011-07-06,3
2011-07-06,3
2011-07-07,4
2011-07-07,4
2011-07-07,4
2011-07-07,4
2011-07-07,4
2011-07-07,4
2011-07-07,4
2011-07-07,4
2011-07-07,4
2011-07-07,4
2011-07-07,4
2011-07-07,4
2011-07-07,4
2011-07-07,4
2011-07-07,4
2011-07-07,4
2011-07-07,4
2011-07-07,4
2011-07-07,4
2011-07-07,4
2011-07-07,4
2011-07-07,4
2011-07-07,4
2011-07-07,4
2011-07-08,5
2011-07-08,5
2011-07-08,5
2011-07-08,5
2011-07-08,5
2011-07-08,5
2011-07-08,5
2011-07-08,5
2011-07-08,5
2011-07-08,5
2011-07-08,5
2011-07-08,5
2011-07-08,5
2011-07-08,5
2011-07-08,5
2011-07-08,5
2011-07-08,5
2011-07-08,5
2011-07-08,5
2011-07-08,5
2011-07-08,5
2011-07-08,5
2011-07-08,5
2011-07-08,5
2011-07-09,6
2011-07-09,6
2011-07-09,6
2011-07-09,6
2011-07-09,6
2011-07-09,6
2011-07-09,6
2011-07-09,6
2011-07-09,6
2011-07-09,6
2011-07-09,6
2011-07-09,6
2011-07-09,6
2011-07-09,6
2011-07-09,6
2011-07-09,6
2011-07-09,6
2011-07-09,6
2011-07-09,6
2011-07-09,6
2011-07-09,6
2011-07-09,6
2011-07-09,6
2011-07-09,6
2011-07-10,0
2011-07-10,0
2011-07-10,0
2011-07-10,0
2011-07-10,0
2011-07-10,0
2011-07-10,0
2011-07-10,0
2011-07-10,0
2011-07-10,0
2011-07-10,0
2011-07-10,0
2011-07-10,0
2011-07-10,0
2011-07-10,0
2011-07-10,0
2011-07-10,0
2011-07-10,0
2011-07-10,0
2011-07-10,0
2011-07-10,0
2011-07-10,0
2011-07-10,0
2011-07-10,0
2011-07-11,1
2011-07-11,1
2011-07-11,1
2011-07-11,1
2011-07-11,1
2011-07-11,1
2011-07-11,1
2011-07-11,1
2011-07-11,1
2011-07-11,1
2011-07-11,1
2011-07-11,1
2011-07-11,1
2011-07-11,1
2011-07-11,1
2011-07-11,1
2011-07-11,1
2011-07-11,1
2011-07-11,1
2011-07-11,1
2011-07-11,1
2011-07-11,1
2011-07-11,1
2011-07-11,1
2011-07-12,2
2011-07-12,2
2011-07-12,2
2011-07-12,2
2011-07-12,2
2011-07-12,2
2011-07-12,2
2011-07-12,2
2011-07-12,2
2011-07-12,2
2011-07-12,2
2011-07-12,2
2011-07-12,2
2011-07-12,2
2011-07-12,2
2011-07-12,2
2011-07-12,2
2011-07-12,2
2011-07-12,2
2011-07-12,2
2011-07-12,2
2011-07-12,2
2011-07-12,2
2011-07-12,2
2011-07-13,3
2011-07-13,3
2011-07-13,3
2011-07-13,3
2011-07-13,3
2011-07-13,3
2011-07-13,3
2011-07-13,3
2011-07-13,3
2011-07-13,3
2011-07-13,3
2011-07-13,3
2011-07-13,3
2011-07-13,3
2011-07-13,3
2011-07-13,3
2011-07-13,3
2011-07-13,3
2011-07-13,3
2011-07-13,3
2011-07-13,3
2011-07-13,3
2011-07-13,3
2011-07-13,3
2011-07-14,4
2011-07-14,4
2011-07-14,4
2011-07-14,4
2011-07-14,4
2011-07-14,4
2011-07-14,4
2011-07-14,4
2011-07-14,4
2011-07-14,4
2011-07-14,4
2011-07-14,4
2011-07-14,4
2011-07-14,4
2011-07-14,4
2011-07-14,4
2011-07-14,4
2011-07-14,4
2011-07-14,4
2011-07-14,4
2011-07-14,4
2011-07-14,4
2011-07-14,4
2011-07-14,4
2011-07-15,5
2011-07-15,5
2011-07-15,5
2011-07-15,5
2011-07-15,5
2011-07-15,5
2011-07-15,5
2011-07-15,5
2011-07-15,5
2011-07-15,5
2011-07-15,5
2011-07-15,5
2011-07-15,5
2011-07-15,5
2011-07-15,5
2011-07-15,5
2011-07-15,5
2011-07-15,5
2011-07-15,5
2011-07-15,5
2011-07-15,5
2011-07-15,5
2011-07-15,5
2011-07-15,5
2011-07-16,6
2011-07-16,6
2011-07-16,6
2011-07-16,6
2011-07-16,6
2011-07-16,6
2011-07-16,6
2011-07-16,6
2011-07-16,6
2011-07-16,6
2011-07-16,6
2011-07-16,6
2011-07-16,6
2011-07-16,6
2011-07-16,6
2011-07-16,6
2011-07-16,6
2011-07-16,6
2011-07-16,6
2011-07-16,6
2011-07-16,6
2011-07-16,6
2011-07-16,6
2011-07-16,6
2011-07-17,0
2011-07-17,0
2011-07-17,0
2011-07-17,0
2011-07-17,0
2011-07-17,0
2011-07-17,0
2011-07-17,0
2011-07-17,0
2011-07-17,0
2011-07-17,0
2011-07-17,0
2011-07-17,0
2011-07-17,0
2011-07-17,0
2011-07-17,0
2011-07-17,0
2011-07-17,0
2011-07-17,0
2011-07-17,0
2011-07-17,0
2011-07-17,0
2011-07-17,0
2011-07-17,0
2011-07-18,1
2011-07-18,1
2011-07-18,1
2011-07-18,1
2011-07-18,1
2011-07-18,1
2011-07-18,1
2011-07-18,1
2011-07-18,1
2011-07-18,1
2011-07-18,1
2011-07-18,1
2011-07-18,1
2011-07-18,1
2011-07-18,1
2011-07-18,1
2011-07-18,1
2011-07-18,1
2011-07-18,1
2011-07-18,1
2011-07-18,1
2011-07-18,1
2011-07-18,1
2011-07-18,1
2011-07-19,2
2011-07-19,2
2011-07-19,2
2011-07-19,2
2011-07-19,2
2011-07-19,2
2011-07-19,2
2011-07-19,2
2011-07-19,2
2011-07-19,2
2011-07-19,2
2011-07-19,2
2011-07-19,2
2011-07-19,2
2011-07-19,2
2011-07-19,2
2011-07-19,2
2011-07-19,2
2011-07-19,2
2011-07-19,2
2011-07-19,2
2011-07-19,2
2011-07-19,2
2011-07-19,2
2011-07-20,3
2011-07-20,3
2011-07-20,3
2011-07-20,3
2011-07-20,3
2011-07-20,3
2011-07-20,3
2011-07-20,3
2011-07-20,3
2011-07-20,3
2011-07-20,3
2011-07-20,3
2011-07-20,3
2011-07-20,3
2011-07-20,3
2011-07-20,3
2011-07-20,3
2011-07-20,3
2011-07-20,3
2011-07-20,3
2011-07-20,3
2011-07-20,3
2011-07-20,3
2011-07-20,3
2011-07-21,4
2011-07-21,4
2011-07-21,4
2011-07-21,4
2011-07-21,4
2011-07-21,4
2011-07-21,4
2011-07-21,4
2011-07-21,4
2011-07-21,4
2011-07-21,4
2011-07-21,4
2011-07-21,4
2011-07-21,4
2011-07-21,4
2011-07-21,4
2011-07-21,4
2011-07-21,4
2011-07-21,4
2011-07-21,4
2011-07-21,4
2011-07-21,4
2011-07-21,4
2011-07-21,4
2011-07-22,5
2011-07-22,5
2011-07-22,5
2011-07-22,5
2011-07-22,5
2011-07-22,5
2011-07-22,5
2011-07-22,5
2011-07-22,5
2011-07-22,5
2011-07-22,5
2011-07-22,5
2011-07-22,5
2011-07-22,5
2011-07-22,5
2011-07-22,5
2011-07-22,5
2011-07-22,5
2011-07-22,5
2011-07-22,5
2011-07-22,5
2011-07-22,5
2011-07-22,5
2011-07-22,5
2011-07-23,6
2011-07-23,6
2011-07-23,6
2011-07-23,6
2011-07-23,6
2011-07-23,6
2011-07-23,6
2011-07-23,6
2011-07-23,6
2011-07-23,6
2011-07-23,6
2011-07-23,6
2011-07-23,6
2011-07-23,6
2011-07-23,6
2011-07-23,6
2011-07-23,6
2011-07-23,6
2011-07-23,6
2011-07-23,6
2011-07-23,6
2011-07-23,6
2011-07-23,6
2011-07-23,6
2011-07-24,0
2011-07-24,0
2011-07-24,0
2011-07-24,0
2011-07-24,0
2011-07-24,0
2011-07-24,0
2011-07-24,0
2011-07-24,0
2011-07-24,0
2011-07-24,0
2011-07-24,0
2011-07-24,0
2011-07-24,0
2011-07-24,0
2011-07-24,0
2011-07-24,0
2011-07-24,0
2011-07-24,0
2011-07-24,0
2011-07-24,0
2011-07-24,0
2011-07-24,0
2011-07-24,0
2011-07-25,1
2011-07-25,1
2011-07-25,1
2011-07-25,1
2011-07-25,1
2011-07-25,1
2011-07-25,1
2011-07-25,1
2011-07-25,1
2011-07-25,1
2011-07-25,1
2011-07-25,1
2011-07-25,1
2011-07-25,1
2011-07-25,1
2011-07-25,1
2011-07-25,1
2011-07-25,1
2011-07-25,1
2011-07-25,1
2011-07-25,1
2011-07-25,1
2011-07-25,1
2011-07-25,1
2011-07-26,2
2011-07-26,2
2011-07-26,2
2011-07-26,2
2011-07-26,2
2011-07-26,2
2011-07-26,2
2011-07-26,2
2011-07-26,2
2011-07-26,2
2011-07-26,2
2011-07-26,2
2011-07-26,2
2011-07-26,2
2011-07-26,2
2011-07-26,2
2011-07-26,2
2011-07-26,2
2011-07-26,2
2011-07-26,2
2011-07-26,2
2011-07-26,2
2011-07-26,2
2011-07-26,2
2011-07-27,3
2011-07-27,3
2011-07-27,3
2011-07-27,3
2011-07-27,3
2011-07-27,3
2011-07-27,3
2011-07-27,3
2011-07-27,3
2011-07-27,3
2011-07-27,3
2011-07-27,3
2011-07-27,3
2011-07-27,3
2011-07-27,3
2011-07-27,3
2011-07-27,3
2011-07-27,3
2011-07-27,3
2011-07-27,3
2011-07-27,3
2011-07-27,3
2011-07-27,3
2011-07-27,3
2011-07-28,4
2011-07-28,4
2011-07-28,4
2011-07-28,4
2011-07-28,4
2011-07-28,4
2011-07-28,4
2011-07-28,4
2011-07-28,4
2011-07-28,4
2011-07-28,4
2011-07-28,4
2011-07-28,4
2011-07-28,4
2011-07-28,4
2011-07-28,4
2011-07-28,4
2011-07-28,4
2011-07-28,4
2011-07-28,4
2011-07-28,4
2011-07-28,4
2011-07-28,4
2011-07-28,4
2011-07-29,5
2011-07-29,5
2011-07-29,5
2011-07-29,5
2011-07-29,5
2011-07-29,5
2011-07-29,5
2011-07-29,5
2011-07-29,5
2011-07-29,5
2011-07-29,5
2011-07-29,5
2011-07-29,5
2011-07-29,5
2011-07-29,5
2011-07-29,5
2011-07-29,5
2011-07-29,5
2011-07-29,5
2011-07-29,5
2011-07-29,5
2011-07-29,5
2011-07-29,5
2011-07-29,5
2011-07-30,6
2011-07-30,6
2011-07-30,6
2011-07-30,6
2011-07-30,6
2011-07-30,6
2011-07-30,6
2011-07-30,6
2011-07-30,6
2011-07-30,6
2011-07-30,6
2011-07-30,6
2011-07-30,6
2011-07-30,6
2011-07-30,6
2011-07-30,6
2011-07-30,6
2011-07-30,6
2011-07-30,6
2011-07-30,6
2011-07-30,6
2011-07-30,6
2011-07-30,6
2011-07-30,6
2011-07-31,0
2011-07-31,0
2011-07-31,0
2011-07-31,0
2011-07-31,0
2011-07-31,0
2011-07-31,0
2011-07-31,0
2011-07-31,0
2011-07-31,0
2011-07-31,0
2011-07-31,0
2011-07-31,0
2011-07-31,0
2011-07-31,0
2011-07-31,0
2011-07-31,0
2011-07-31,0
2011-07-31,0
2011-07-31,0
2011-07-31,0
2011-07-31,0
2011-07-31,0
2011-07-31,0
2011-08-01,1
2011-08-01,1
2011-08-01,1
2011-08-01,1
2011-08-01,1
2011-08-01,1
2011-08-01,1
2011-08-01,1
2011-08-01,1
2011-08-01,1
2011-08-01,1
2011-08-01,1
2011-08-01,1
2011-08-01,1
2011-08-01,1
2011-08-01,1
2011-08-01,1
2011-08-01,1
2011-08-01,1
2011-08-01,1
2011-08-01,1
2011-08-01,1
2011-08-01,1
2011-08-01,1
2011-08-02,2
2011-08-02,2
2011-08-02,2
2011-08-02,2
2011-08-02,2
2011-08-02,2
2011-08-02,2
2011-08-02,2
2011-08-02,2
2011-08-02,2
2011-08-02,2
2011-08-02,2
2011-08-02,2
2011-08-02,2
2011-08-02,2
2011-08-02,2
2011-08-02,2
2011-08-02,2
2011-08-02,2
2011-08-02,2
2011-08-02,2
2011-08-02,2
2011-08-02,2
2011-08-02,2
2011-08-03,3
2011-08-03,3
2011-08-03,3
2011-08-03,3
2011-08-03,3
2011-08-03,3
2011-08-03,3
2011-08-03,3
2011-08-03,3
2011-08-03,3
2011-08-03,3
2011-08-03,3
2011-08-03,3
2011-08-03,3
2011-08-03,3
2011-08-03,3
2011-08-03,3
2011-08-03,3
2011-08-03,3
2011-08-03,3
2011-08-03,3
2011-08-03,3
2011-08-03,3
2011-08-03,3
2011-08-04,4
2011-08-04,4
2011-08-04,4
2011-08-04,4
2011-08-04,4
2011-08-04,4
2011-08-04,4
2011-08-04,4
2011-08-04,4
2011-08-04,4
2011-08-04,4
2011-08-04,4
2011-08-04,4
2011-08-04,4
2011-08-04,4
2011-08-04,4
2011-08-04,4
2011-08-04,4
2011-08-04,4
2011-08-04,4
2011-08-04,4
2011-08-04,4
2011-08-04,4
2011-08-04,4
2011-08-05,5
2011-08-05,5
2011-08-05,5
2011-08-05,5
2011-08-05,5
2011-08-05,5
2011-08-05,5
2011-08-05,5
2011-08-05,5
2011-08-05,5
2011-08-05,5
2011-08-05,5
2011-08-05,5
2011-08-05,5
2011-08-05,5
2011-08-05,5
2011-08-05,5
2011-08-05,5
2011-08-05,5
2011-08-05,5
2011-08-05,5
2011-08-05,5
2011-08-05,5
2011-08-05,5
2011-08-06,6
2011-08-06,6
2011-08-06,6
2011-08-06,6
2011-08-06,6
2011-08-06,6
2011-08-06,6
2011-08-06,6
2011-08-06,6
2011-08-06,6
2011-08-06,6
2011-08-06,6
2011-08-06,6
2011-08-06,6
2011-08-06,6
2011-08-06,6
2011-08-06,6
2011-08-06,6
2011-08-06,6
2011-08-06,6
2011-08-06,6
2011-08-06,6
2011-08-06,6
2011-08-06,6
2011-08-07,0
2011-08-07,0
2011-08-07,0
2011-08-07,0
2011-08-07,0
2011-08-07,0
2011-08-07,0
2011-08-07,0
2011-08-07,0
2011-08-07,0
2011-08-07,0
2011-08-07,0
2011-08-07,0
2011-08-07,0
2011-08-07,0
2011-08-07,0
2011-08-07,0
2011-08-07,0
2011-08-07,0
2011-08-07,0
2011-08-07,0
2011-08-07,0
2011-08-07,0
2011-08-07,0
2011-08-08,1
2011-08-08,1
2011-08-08,1
2011-08-08,1
2011-08-08,1
2011-08-08,1
2011-08-08,1
2011-08-08,1
2011-08-08,1
2011-08-08,1
2011-08-08,1
2011-08-08,1
2011-08-08,1
2011-08-08,1
2011-08-08,1
2011-08-08,1
2011-08-08,1
2011-08-08,1
2011-08-08,1
2011-08-08,1
2011-08-08,1
2011-08-08,1
2011-08-08,1
2011-08-08,1
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-10,3
2011-08-10,3
2011-08-10,3
2011-08-10,3
2011-08-10,3
2011-08-10,3
2011-08-10,3
2011-08-10,3
2011-08-10,3
2011-08-10,3
2011-08-10,3
2011-08-10,3
2011-08-10,3
2011-08-10,3
2011-08-10,3
2011-08-10,3
2011-08-10,3
2011-08-10,3
2011-08-10,3
2011-08-10,3
2011-08-10,3
2011-08-10,3
2011-08-10,3
2011-08-10,3
2011-08-11,4
2011-08-11,4
2011-08-11,4
2011-08-11,4
2011-08-11,4
2011-08-11,4
2011-08-11,4
2011-08-11,4
2011-08-11,4
2011-08-11,4
2011-08-11,4
2011-08-11,4
2011-08-11,4
2011-08-11,4
2011-08-11,4
2011-08-11,4
2011-08-11,4
2011-08-11,4
2011-08-11,4
2011-08-11,4
2011-08-11,4
2011-08-11,4
2011-08-11,4
2011-08-11,4
2011-08-12,5
2011-08-12,5
2011-08-12,5
2011-08-12,5
2011-08-12,5
2011-08-12,5
2011-08-12,5
2011-08-12,5
2011-08-12,5
2011-08-12,5
2011-08-12,5
2011-08-12,5
2011-08-12,5
2011-08-12,5
2011-08-12,5
2011-08-12,5
2011-08-12,5
2011-08-12,5
2011-08-12,5
2011-08-12,5
2011-08-12,5
2011-08-12,5
2011-08-12,5
2011-08-12,5
2011-08-13,6
2011-08-13,6
2011-08-13,6
2011-08-13,6
2011-08-13,6
2011-08-13,6
2011-08-13,6
2011-08-13,6
2011-08-13,6
2011-08-13,6
2011-08-13,6
2011-08-13,6
2011-08-13,6
2011-08-13,6
2011-08-13,6
2011-08-13,6
2011-08-13,6
2011-08-13,6
2011-08-13,6
2011-08-13,6
2011-08-13,6
2011-08-13,6
2011-08-13,6
2011-08-13,6
2011-08-14,0
2011-08-14,0
2011-08-14,0
2011-08-14,0
2011-08-14,0
2011-08-14,0
2011-08-14,0
2011-08-14,0
2011-08-14,0
2011-08-14,0
2011-08-14,0
2011-08-14,0
2011-08-14,0
2011-08-14,0
2011-08-14,0
2011-08-14,0
2011-08-14,0
2011-08-14,0
2011-08-14,0
2011-08-14,0
2011-08-14,0
2011-08-14,0
2011-08-14,0
2011-08-14,0
2011-08-15,1
2011-08-15,1
2011-08-15,1
2011-08-15,1
2011-08-15,1
2011-08-15,1
2011-08-15,1
2011-08-15,1
2011-08-15,1
2011-08-15,1
2011-08-15,1
2011-08-15,1
2011-08-15,1
2011-08-15,1
2011-08-15,1
2011-08-15,1
2011-08-15,1
2011-08-15,1
2011-08-15,1
2011-08-15,1
2011-08-15,1
2011-08-15,1
2011-08-15,1
2011-08-15,1
2011-08-16,2
2011-08-16,2
2011-08-16,2
2011-08-16,2
2011-08-16,2
2011-08-16,2
2011-08-16,2
2011-08-16,2
2011-08-16,2
2011-08-16,2
2011-08-16,2
2011-08-16,2
2011-08-16,2
2011-08-16,2
2011-08-16,2
2011-08-16,2
2011-08-16,2
2011-08-16,2
2011-08-16,2
2011-08-16,2
2011-08-16,2
2011-08-16,2
2011-08-16,2
2011-08-16,2
2011-08-17,3
2011-08-17,3
2011-08-17,3
2011-08-17,3
2011-08-17,3
2011-08-17,3
2011-08-17,3
2011-08-17,3
2011-08-17,3
2011-08-17,3
2011-08-17,3
2011-08-17,3
2011-08-17,3
2011-08-17,3
2011-08-17,3
2011-08-17,3
2011-08-17,3
2011-08-17,3
2011-08-17,3
2011-08-17,3
2011-08-17,3
2011-08-17,3
2011-08-17,3
2011-08-17,3
2011-08-18,4
2011-08-18,4
2011-08-18,4
2011-08-18,4
2011-08-18,4
2011-08-18,4
2011-08-18,4
2011-08-18,4
2011-08-18,4
2011-08-18,4
2011-08-18,4
2011-08-18,4
2011-08-18,4
2011-08-18,4
2011-08-18,4
2011-08-18,4
2011-08-18,4
2011-08-18,4
2011-08-18,4
2011-08-18,4
2011-08-18,4
2011-08-18,4
2011-08-18,4
2011-08-18,4
2011-08-19,5
2011-08-19,5
2011-08-19,5
2011-08-19,5
2011-08-19,5
2011-08-19,5
2011-08-19,5
2011-08-19,5
2011-08-19,5
2011-08-19,5
2011-08-19,5
2011-08-19,5
2011-08-19,5
2011-08-19,5
2011-08-19,5
2011-08-19,5
2011-08-19,5
2011-08-19,5
2011-08-19,5
2011-08-19,5
2011-08-19,5
2011-08-19,5
2011-08-19,5
2011-08-19,5
2011-08-20,6
2011-08-20,6
2011-08-20,6
2011-08-20,6
2011-08-20,6
2011-08-20,6
2011-08-20,6
2011-08-20,6
2011-08-20,6
2011-08-20,6
2011-08-20,6
2011-08-20,6
2011-08-20,6
2011-08-20,6
2011-08-20,6
2011-08-20,6
2011-08-20,6
2011-08-20,6
2011-08-20,6
2011-08-20,6
2011-08-20,6
2011-08-20,6
2011-08-20,6
2011-08-20,6
2011-08-21,0
2011-08-21,0
2011-08-21,0
2011-08-21,0
2011-08-21,0
2011-08-21,0
2011-08-21,0
2011-08-21,0
2011-08-21,0
2011-08-21,0
2011-08-21,0
2011-08-21,0
2011-08-21,0
2011-08-21,0
2011-08-21,0
2011-08-21,0
2011-08-21,0
2011-08-21,0
2011-08-21,0
2011-08-21,0
2011-08-21,0
2011-08-21,0
2011-08-21,0
2011-08-21,0
2011-08-22,1
2011-08-22,1
2011-08-22,1
2011-08-22,1
2011-08-22,1
2011-08-22,1
2011-08-22,1
2011-08-22,1
2011-08-22,1
2011-08-22,1
2011-08-22,1
2011-08-22,1
2011-08-22,1
2011-08-22,1
2011-08-22,1
2011-08-22,1
2011-08-22,1
2011-08-22,1
2011-08-22,1
2011-08-22,1
2011-08-22,1
2011-08-22,1
2011-08-22,1
2011-08-22,1
2011-08-23,2
2011-08-23,2
2011-08-23,2
2011-08-23,2
2011-08-23,2
2011-08-23,2
2011-08-23,2
2011-08-23,2
2011-08-23,2
2011-08-23,2
2011-08-23,2
2011-08-23,2
2011-08-23,2
2011-08-23,2
2011-08-23,2
2011-08-23,2
2011-08-23,2
2011-08-23,2
2011-08-23,2
2011-08-23,2
2011-08-23,2
2011-08-23,2
2011-08-23,2
2011-08-23,2
2011-08-24,3
2011-08-24,3
2011-08-24,3
2011-08-24,3
2011-08-24,3
2011-08-24,3
2011-08-24,3
2011-08-24,3
2011-08-24,3
2011-08-24,3
2011-08-24,3
2011-08-24,3
2011-08-24,3
2011-08-24,3
2011-08-24,3
2011-08-24,3
2011-08-24,3
2011-08-24,3
2011-08-24,3
2011-08-24,3
2011-08-24,3
2011-08-24,3
2011-08-24,3
2011-08-24,3
2011-08-25,4
2011-08-25,4
2011-08-25,4
2011-08-25,4
2011-08-25,4
2011-08-25,4
2011-08-25,4
2011-08-25,4
2011-08-25,4
2011-08-25,4
2011-08-25,4
2011-08-25,4
2011-08-25,4
2011-08-25,4
2011-08-25,4
2011-08-25,4
2011-08-25,4
2011-08-25,4
2011-08-25,4
2011-08-25,4
2011-08-25,4
2011-08-25,4
2011-08-25,4
2011-08-25,4
2011-08-26,5
2011-08-26,5
2011-08-26,5
2011-08-26,5
2011-08-26,5
2011-08-26,5
2011-08-26,5
2011-08-26,5
2011-08-26,5
2011-08-26,5
2011-08-26,5
2011-08-26,5
2011-08-26,5
2011-08-26,5
2011-08-26,5
2011-08-26,5
2011-08-26,5
2011-08-26,5
2011-08-26,5
2011-08-26,5
2011-08-26,5
2011-08-26,5
2011-08-26,5
2011-08-26,5
2011-08-27,6
2011-08-27,6
2011-08-27,6
2011-08-27,6
2011-08-27,6
2011-08-27,6
2011-08-27,6
2011-08-27,6
2011-08-27,6
2011-08-27,6
2011-08-27,6
2011-08-27,6
2011-08-27,6
2011-08-27,6
2011-08-27,6
2011-08-27,6
2011-08-27,6
2011-08-27,6
2011-08-28,0
2011-08-28,0
2011-08-28,0
2011-08-28,0
2011-08-28,0
2011-08-28,0
2011-08-28,0
2011-08-28,0
2011-08-28,0
2011-08-28,0
2011-08-28,0
2011-08-28,0
2011-08-28,0
2011-08-28,0
2011-08-28,0
2011-08-28,0
2011-08-28,0
2011-08-29,1
2011-08-29,1
2011-08-29,1
2011-08-29,1
2011-08-29,1
2011-08-29,1
2011-08-29,1
2011-08-29,1
2011-08-29,1
2011-08-29,1
2011-08-29,1
2011-08-29,1
2011-08-29,1
2011-08-29,1
2011-08-29,1
2011-08-29,1
2011-08-29,1
2011-08-29,1
2011-08-29,1
2011-08-29,1
2011-08-29,1
2011-08-29,1
2011-08-29,1
2011-08-29,1
2011-08-30,2
2011-08-30,2
2011-08-30,2
2011-08-30,2
2011-08-30,2
2011-08-30,2
2011-08-30,2
2011-08-30,2
2011-08-30,2
2011-08-30,2
2011-08-30,2
2011-08-30,2
2011-08-30,2
2011-08-30,2
2011-08-30,2
2011-08-30,2
2011-08-30,2
2011-08-30,2
2011-08-30,2
2011-08-30,2
2011-08-30,2
2011-08-30,2
2011-08-30,2
2011-08-30,2
2011-08-31,3
2011-08-31,3
2011-08-31,3
2011-08-31,3
2011-08-31,3
2011-08-31,3
2011-08-31,3
2011-08-31,3
2011-08-31,3
2011-08-31,3
2011-08-31,3
2011-08-31,3
2011-08-31,3
2011-08-31,3
2011-08-31,3
2011-08-31,3
2011-08-31,3
2011-08-31,3
2011-08-31,3
2011-08-31,3
2011-08-31,3
2011-08-31,3
2011-08-31,3
2011-08-31,3
2011-09-01,4
2011-09-01,4
2011-09-01,4
2011-09-01,4
2011-09-01,4
2011-09-01,4
2011-09-01,4
2011-09-01,4
2011-09-01,4
2011-09-01,4
2011-09-01,4
2011-09-01,4
2011-09-01,4
2011-09-01,4
2011-09-01,4
2011-09-01,4
2011-09-01,4
2011-09-01,4
2011-09-01,4
2011-09-01,4
2011-09-01,4
2011-09-01,4
2011-09-01,4
2011-09-01,4
2011-09-02,5
2011-09-02,5
2011-09-02,5
2011-09-02,5
2011-09-02,5
2011-09-02,5
2011-09-02,5
2011-09-02,5
2011-09-02,5
2011-09-02,5
2011-09-02,5
2011-09-02,5
2011-09-02,5
2011-09-02,5
2011-09-02,5
2011-09-02,5
2011-09-02,5
2011-09-02,5
2011-09-02,5
2011-09-02,5
2011-09-02,5
2011-09-02,5
2011-09-02,5
2011-09-02,5
2011-09-03,6
2011-09-03,6
2011-09-03,6
2011-09-03,6
2011-09-03,6
2011-09-03,6
2011-09-03,6
2011-09-03,6
2011-09-03,6
2011-09-03,6
2011-09-03,6
2011-09-03,6
2011-09-03,6
2011-09-03,6
2011-09-03,6
2011-09-03,6
2011-09-03,6
2011-09-03,6
2011-09-03,6
2011-09-03,6
2011-09-03,6
2011-09-03,6
2011-09-03,6
2011-09-03,6
2011-09-04,0
2011-09-04,0
2011-09-04,0
2011-09-04,0
2011-09-04,0
2011-09-04,0
2011-09-04,0
2011-09-04,0
2011-09-04,0
2011-09-04,0
2011-09-04,0
2011-09-04,0
2011-09-04,0
2011-09-04,0
2011-09-04,0
2011-09-04,0
2011-09-04,0
2011-09-04,0
